City,Datetime,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
Ahmedabad,14-01-2015,15.37,14.95,,,14.27,31,1.13,2.82,1.13,
Ahmedabad,14-01-2015,32.43,35.92,,1.88,13.81,13.75,3.38,8.75,2.2,
Ahmedabad,14-01-2015,34.07,37.47,,1.13,12.57,13.12,2.67,0,4.17,
Ahmedabad,14-01-2015,24.86,24.78,,0.02,18.89,22.71,1.73,0,3.72,
Ahmedabad,14-01-2015,19.57,20.1,,,25.63,27.12,0.27,0,1.5,
Ahmedabad,15-01-2015,25.06,27.62,,0.65,31.08,16.5,0,0,3.63,
Ahmedabad,15-01-2015,13.66,10.37,,,27.48,29.71,0,0,2.22,
Ahmedabad,15-01-2015,12.95,7.45,,,26.47,34.67,0,0,1.27,
Ahmedabad,15-01-2015,18.62,13.63,,,37.73,28.58,0,0,0.5,
Ahmedabad,15-01-2015,19.77,17.38,,0.12,42.7,20.04,0,0,0.47,
Ahmedabad,15-01-2015,20.34,18.42,,,46.61,19.75,0,0,0.63,
Ahmedabad,15-01-2015,14.55,10.45,,,48.78,39.79,0,0,0.18,
Ahmedabad,15-01-2015,11.29,10.2,,,29.1,45,0,0,0,
Ahmedabad,15-01-2015,14.24,14.95,,0.17,23.3,35.21,0,0,0,
Ahmedabad,15-01-2015,17.3,17.82,,0.77,21.61,31.88,0,0,0.6,
Ahmedabad,15-01-2015,14.38,13.53,,0.5,21.98,39.29,0,0,2.38,
Ahmedabad,15-01-2015,13.45,12.03,,0.25,20.65,51.58,0,0,2.08,
Ahmedabad,15-01-2015,11.94,11.85,,0.32,23.44,65.17,0,0,1.45,
Ahmedabad,15-01-2015,10.39,10.03,,0.15,13.93,64.29,0,0,1.38,
Ahmedabad,15-01-2015,10.35,9.68,,0.45,15.06,83,0,0,1.15,
Ahmedabad,15-01-2015,11.06,9.62,,0.13,12.92,85.83,1.03,1.07,0,
Ahmedabad,15-01-2015,9.42,8.88,,0.58,10.6,89.62,0,0,0,
Ahmedabad,15-01-2015,10.18,9.27,,0.07,11.65,88.08,0,0,0.32,
Ahmedabad,15-01-2015,10.79,10.92,,0.3,18.4,84.58,0,0,0,
Ahmedabad,15-01-2015,20.1,20.92,,0.03,17.09,56.62,0,0,1.13,
Ahmedabad,15-01-2015,38.93,48.17,,5.3,45.74,23.21,1.13,0,2.7,
Ahmedabad,15-01-2015,30.73,34.1,,0.6,65.86,32.17,1.27,0,4.68,
Ahmedabad,15-01-2015,27.97,30.47,,0.28,46.18,32.88,0,0,2.33,
Ahmedabad,15-01-2015,19.66,20.75,,0.2,34.91,45.71,0,0,3.38,
Ahmedabad,16-01-2015,27.53,32.8,,2.82,64.01,25.83,0,0,3.08,
Ahmedabad,16-01-2015,20.02,18.65,,1.12,63.87,33.75,0,0,2.05,
Ahmedabad,16-01-2015,21.81,16.6,,0.08,42.3,27.21,0,0,0.83,
Ahmedabad,16-01-2015,24.62,21.38,,,60.65,18.21,0,0,0.65,
Ahmedabad,16-01-2015,24.51,22.1,,0.17,72.22,18.29,0,0,0,
Ahmedabad,16-01-2015,14.05,11.73,,,41.8,34.46,0,0,0.53,
Ahmedabad,16-01-2015,16.98,13.48,,0.08,36.56,26.75,0,0,0,
Ahmedabad,16-01-2015,15.35,14.15,,0.07,30.91,27.71,0,0,0,
Ahmedabad,16-01-2015,17.57,18,,0.82,24.41,26.08,0,0,0.23,
Ahmedabad,16-01-2015,19.18,19.25,,1.4,27.6,23.46,0,0,0.5,
Ahmedabad,16-01-2015,16.86,16.47,,1.12,29.42,35.92,0,0,0.68,
Ahmedabad,16-01-2015,14.7,15.52,,1.02,24.07,51.21,0,0,3.63,
Ahmedabad,16-01-2015,14.41,14.42,,0.5,20.04,63.75,0,0,4.08,
Ahmedabad,16-01-2015,12.92,12.5,,0.3,18.75,77.75,0,0,2.48,
Ahmedabad,16-01-2015,12.45,11.37,,0.33,16.92,88.42,0,0,1,
Ahmedabad,16-01-2015,10.76,9.63,,0.38,18,95.58,0,0,0,
Ahmedabad,16-01-2015,11.67,10.78,,0.17,19.58,96.62,0,0,1.12,
Ahmedabad,16-01-2015,11.23,10.25,,0.15,17.93,95.75,0,0,0.37,
Ahmedabad,16-01-2015,16.34,17.2,,0.35,15.09,88.62,0.48,1.2,0.77,
Ahmedabad,16-01-2015,38.12,44.45,,1.7,28.04,41.54,1.03,0,5.3,
Ahmedabad,16-01-2015,50.6,72.02,,16.02,65.4,20.75,2.87,0,5.3,
Ahmedabad,16-01-2015,42.76,50.52,,3.6,30.3,23.54,2.07,0,7.67,
Ahmedabad,16-01-2015,38.54,44.92,,3.38,57.45,25.12,1.8,0,5.47,
Ahmedabad,16-01-2015,28.23,30.5,,0.18,93.1,38.33,0.13,0,2.42,
Ahmedabad,17-01-2015,33.59,37.82,,3.82,70.65,25.58,0,0,1.28,
Ahmedabad,17-01-2015,30.22,27.33,,0.33,81.37,22.67,0,0,1.67,
Ahmedabad,17-01-2015,28.08,20.98,,0.05,79.33,25.54,0,0,0.5,
Ahmedabad,17-01-2015,15.76,8.82,,,42.22,50.5,0,0,0.22,
Ahmedabad,17-01-2015,13.69,7.63,,,34.85,47.79,0,0,0,
Ahmedabad,17-01-2015,11.96,8.32,,0.12,31.87,49.96,0,0,0,
Ahmedabad,17-01-2015,15.98,11.87,,0.02,26.02,44.46,0,0,0,
Ahmedabad,17-01-2015,14.93,12.17,,0.03,32.46,44.92,0,0,0,
Ahmedabad,17-01-2015,19.72,19.67,,0.75,27.32,36.62,0,0,0.65,
Ahmedabad,17-01-2015,18.23,20.23,,1.53,25.61,40.58,0,0,1.63,
Ahmedabad,17-01-2015,15.37,17.25,,1.1,54.91,50.88,0,0,1.47,
Ahmedabad,17-01-2015,17.5,19.77,,1.17,66.42,58.42,0,0,2.55,
Ahmedabad,17-01-2015,17.61,18.82,,0.92,51.5,69,0,0,3.07,
Ahmedabad,17-01-2015,13.61,13.95,,0.82,42.72,81.42,0,0,2.92,
Ahmedabad,17-01-2015,15.5,15,,0.67,40.92,85.5,0,0,2.48,
Ahmedabad,17-01-2015,11.65,10.18,,0.42,30.39,98.71,0,0,0.7,
Ahmedabad,17-01-2015,10.85,9.68,,0.2,25.31,106.62,0,0,1.13,
Ahmedabad,17-01-2015,13.37,12.72,,0.4,30.15,96.96,0,0,2.3,
Ahmedabad,17-01-2015,22.07,22.48,,0.68,21.88,84,0,0,1.83,
Ahmedabad,17-01-2015,37.57,42.53,,0.85,30.1,46.58,0.87,0,2,
Ahmedabad,17-01-2015,50.95,69.33,,13.65,146.94,20.04,0.9,0,7.97,
Ahmedabad,17-01-2015,54.38,123.43,,62.5,104.73,23,2.98,0,8.9,
Ahmedabad,17-01-2015,56.95,134.53,,71.45,51.41,23.33,3.52,0,19.98,
Ahmedabad,17-01-2015,53.87,149.58,,90.28,39.01,20.71,7.97,0,15.27,
Ahmedabad,18-01-2015,46.95,72.57,,23.03,42.93,16.88,3.3,0,10.02,
Ahmedabad,18-01-2015,44.5,54.88,,11.7,90.67,10.88,0.95,0,9.33,
Ahmedabad,18-01-2015,41.67,38.03,,1.88,106.47,10.54,0,0,6.37,
Ahmedabad,18-01-2015,21.09,10.88,,,57.8,41.62,0,0,2.55,
Ahmedabad,18-01-2015,19.8,9.83,,,35.1,47.62,0,0,0,
Ahmedabad,18-01-2015,20.43,11.93,,,28.98,45.29,0,0,0,
Ahmedabad,18-01-2015,17.03,9.87,,,26.4,49.92,0,0,0.27,
Ahmedabad,18-01-2015,18.3,13.47,,0.15,31,45.75,0,0,0,
Ahmedabad,18-01-2015,22.77,19.57,,0.15,29.2,35.62,0,0,0.43,
Ahmedabad,18-01-2015,18.3,19.5,,1.02,27.46,45.54,0,0,0.72,
Ahmedabad,18-01-2015,16.74,17.87,,0.85,60.93,55,0,0,0.28,
Ahmedabad,18-01-2015,18.55,19.95,,1.03,107.72,62.79,0,0,1.67,
Ahmedabad,18-01-2015,15.35,16.17,,0.58,47.08,74.38,0,0,2.23,
Ahmedabad,18-01-2015,11.6,10.97,,0.43,47.2,88.04,0,0,1.72,
Ahmedabad,18-01-2015,11.54,10.07,,0.3,33.56,97.42,0,0,0.53,
Ahmedabad,18-01-2015,9.4,7.38,,0.1,23.02,99.71,0,0,0.52,
Ahmedabad,18-01-2015,8.78,6.87,,0.17,27.68,108.21,0,0,0,
Ahmedabad,18-01-2015,11.27,9.43,,0.03,28.39,104.04,0.32,0.72,0,
Ahmedabad,18-01-2015,17.19,17.63,,0.27,20.64,91.83,1.45,3.33,0,
Ahmedabad,18-01-2015,32.52,36.57,,0.93,29.93,57.12,1.33,1.05,1.02,
Ahmedabad,18-01-2015,46.66,54.87,,2.93,34.45,28.29,1.68,0,3.1,
Ahmedabad,18-01-2015,51.35,78.67,,21.33,88.39,22.38,1.83,0,2.98,
Ahmedabad,18-01-2015,48.99,85.92,,31.22,75.07,23.75,4.13,0,8.77,
Ahmedabad,18-01-2015,47.8,76.7,,23.9,62.18,21.17,2.83,0,13.42,
Ahmedabad,19-01-2015,45.88,74.62,,25.25,30.49,17.58,1.62,0,11.85,
Ahmedabad,19-01-2015,44.33,53.12,,9.17,68.27,11.62,0.58,0,8.02,
Ahmedabad,19-01-2015,41.53,40.25,,3.12,52.69,10.12,0.23,0,3.85,
Ahmedabad,19-01-2015,36.26,29.9,,0.38,98.95,15.5,0,0,2.13,
Ahmedabad,19-01-2015,26.63,19.02,,,67.37,31.75,0,0,0.75,
Ahmedabad,19-01-2015,22.85,15.85,,,36.39,35.75,0.55,0.38,0,
Ahmedabad,19-01-2015,24.25,18.23,,,23.04,31.38,0,0,0,
Ahmedabad,19-01-2015,25.13,20.57,,0.05,33.6,28.92,0,0,0,
Ahmedabad,19-01-2015,25.58,23.68,,0.78,33,28.38,0,0,0.72,
Ahmedabad,19-01-2015,25.18,24.6,,1.45,42.09,32.33,0,0,0.55,
Ahmedabad,19-01-2015,20.65,22.15,,2.03,76.21,44.75,0,0,0.87,
Ahmedabad,19-01-2015,20.64,21.85,,1.23,87.3,51.96,0,0,2.23,
Ahmedabad,19-01-2015,20.65,21.03,,0.87,52.95,64.96,0,0,3.1,
Ahmedabad,19-01-2015,19.62,18.52,,0.5,70.98,73.5,0,0,3.9,
Ahmedabad,19-01-2015,16.65,15,,0.27,51.57,80.96,0,0,2.53,
Ahmedabad,19-01-2015,14.08,11.82,,0.22,42.23,93.67,0,0,1.15,
Ahmedabad,19-01-2015,13.62,11.85,,0.08,36.24,97.08,0,0,0.43,
Ahmedabad,19-01-2015,18.21,17.43,,0.58,30.04,88.29,0,0,0.88,
Ahmedabad,19-01-2015,19.16,18.65,,0.17,25.2,85.04,0.13,0,2.92,
Ahmedabad,19-01-2015,32.18,38.37,,3.42,93.56,82.29,0.27,0,3.87,
Ahmedabad,19-01-2015,41.19,46.15,,2.27,51.9,49.46,0.82,0,4.57,
Ahmedabad,19-01-2015,34.81,37.63,,0.33,36.39,40.46,1.33,0,3.77,
Ahmedabad,19-01-2015,27.07,28.33,,0.03,31.21,49.88,0.83,0,4.9,
Ahmedabad,19-01-2015,28.93,30.2,,0.42,28.97,41.88,0,0,4.12,
Ahmedabad,20-01-2015,20.74,19.22,,,17.95,53.79,0,0,1.8,
Ahmedabad,20-01-2015,18,13.55,,,40.15,58.17,0,0,1.87,
Ahmedabad,20-01-2015,19.18,13.1,,,27.98,49.58,0,0,0,
Ahmedabad,20-01-2015,14.66,9.42,,,27.55,52.54,0,0,0,
Ahmedabad,20-01-2015,11.92,7.98,,,33.43,53.21,0,0,0,
Ahmedabad,20-01-2015,13.6,10.13,,,64.33,47.33,0,0,0,
Ahmedabad,20-01-2015,15.84,14.55,,0.07,57.57,40.75,0,0,0,
Ahmedabad,20-01-2015,17.15,16.6,,0.08,69.33,36.33,0,0,0,
Ahmedabad,20-01-2015,22.47,24.72,,1.22,84.74,28.92,0,0,0.2,
Ahmedabad,20-01-2015,25.4,31.53,,4.48,151.54,23.12,0,0,1,
Ahmedabad,20-01-2015,20.49,24,,2.32,108.6,35.33,0,0,3.82,
Ahmedabad,20-01-2015,15.64,16.52,,0.5,59.31,45.71,0.12,0,4.92,
Ahmedabad,20-01-2015,21.07,22.52,,1,42.47,60.29,0.58,0,2.82,
Ahmedabad,20-01-2015,25.05,26.5,,0.7,55.68,80,0,0,3.77,
Ahmedabad,20-01-2015,28.7,29.48,,1.02,59.53,78.62,0,0,2.82,
Ahmedabad,20-01-2015,23.3,21.85,,0.22,63.7,101.62,0.15,0,1.85,
Ahmedabad,20-01-2015,15.25,13.3,,0.13,71.64,113.54,0,0,0.8,
Ahmedabad,20-01-2015,16.67,15.92,,0.18,59.86,102.38,0,0,0.92,
Ahmedabad,20-01-2015,25.22,25.17,,0.15,31.9,84.25,0,0,1.52,
Ahmedabad,20-01-2015,64.14,125.3,,55.47,44.63,28.83,3.22,0.18,9.35,
Ahmedabad,20-01-2015,65.3,101.18,,32.75,44.2,47.67,1.52,0,22.77,
Ahmedabad,20-01-2015,55.09,78.32,,20.2,42.03,47.46,0.23,0,20.48,
Ahmedabad,20-01-2015,48.91,69.35,,16.72,95.91,54.33,0,0,9.92,
Ahmedabad,20-01-2015,39.5,47.3,,5.35,,29,0,0,4.55,
Ahmedabad,21-01-2015,26.67,24.57,,0.05,67.91,73.67,0.3,0,1.78,
Ahmedabad,21-01-2015,24.28,13.32,,,78.7,30,0,0,0.97,
Ahmedabad,21-01-2015,29.05,19.78,,,68.97,46.17,0,0,1.58,
Ahmedabad,21-01-2015,32.36,25.15,,,74.97,15.21,0,0,1.92,
Ahmedabad,21-01-2015,33.19,27.3,,,158.93,16.96,0,0,2.12,
Ahmedabad,21-01-2015,29.92,26.42,,0.07,165.58,19.58,0,0,3.75,
Ahmedabad,21-01-2015,28.06,34.77,,7.27,76.13,28.88,0,0,3.47,
Ahmedabad,21-01-2015,24.3,42.58,,17.47,135.64,42.67,0,0,4.77,
Ahmedabad,21-01-2015,25.95,62.67,,36.97,83.31,77.75,0.35,0,7.05,
Ahmedabad,21-01-2015,36.23,84.1,,46.77,64.29,23.25,1.55,0,8.3,
Ahmedabad,21-01-2015,63.3,88.05,,20.32,131.53,15,3.05,0,11.38,
Ahmedabad,21-01-2015,65.04,75.37,,6.57,,63.79,0,0,10.68,
Ahmedabad,21-01-2015,51.01,53.88,,1.22,182.92,31.38,0.13,0,8.75,
Ahmedabad,21-01-2015,27.67,26.78,,0.33,198.44,56.08,0,0,5.88,
Ahmedabad,21-01-2015,27.33,25.92,,0.05,120.66,81.08,0.32,0,8.05,
Ahmedabad,21-01-2015,25.72,23.43,,0.75,151.53,60.38,0.32,0,3.63,
Ahmedabad,21-01-2015,31.87,26.23,,1.67,164.25,66.79,0,0,2.25,
Ahmedabad,21-01-2015,30.85,23.3,,0.47,120.41,19.12,0,0,1.45,
Ahmedabad,21-01-2015,38.15,41.73,,6.85,75.11,86.79,0.37,0,5.18,
Ahmedabad,21-01-2015,33.6,37.35,,3.28,93.82,68.54,1.43,0,4.73,
Ahmedabad,21-01-2015,39.07,57,,16.98,76.94,70.17,0,0,13.07,
Ahmedabad,21-01-2015,29.8,36.22,,6.58,63.99,100.04,0,0,17.25,
Ahmedabad,21-01-2015,25.05,30.65,,6.27,58.48,62.21,0,0,3.68,
Ahmedabad,21-01-2015,26.91,36.22,,10.38,46.81,14.58,0,0,3.9,
Ahmedabad,22-01-2015,18,13.55,,0.43,31.26,35.33,0,0,3.08,
Ahmedabad,22-01-2015,16.64,12.07,,0.17,31.38,37.08,0,0,2.25,
Ahmedabad,22-01-2015,17.7,11.45,,,29.15,19.38,0,0,0.72,
Ahmedabad,22-01-2015,15,9.5,,,26.64,16.75,0,0,0.82,
Ahmedabad,22-01-2015,13.09,8.85,,0.08,22.5,65.67,0,0,0.32,
Ahmedabad,22-01-2015,11.57,7.08,,,19.29,48.04,0,0,0.35,
Ahmedabad,22-01-2015,13.53,13,,0.48,16.26,38.38,0,0,0.43,
Ahmedabad,22-01-2015,16.4,20.97,,4.57,17.24,4.25,0,0,0.3,
Ahmedabad,22-01-2015,19.14,34.5,,14.75,16.19,16.33,0,0,1.22,
Ahmedabad,22-01-2015,18.72,23.12,,3.93,16.71,17.29,0,0,2,
Ahmedabad,22-01-2015,15.6,15.03,,0.18,31.48,35.96,0,0,3.77,
Ahmedabad,22-01-2015,12.88,11.43,,,37.55,57.83,0,0,4,
Ahmedabad,22-01-2015,9.97,7.48,,,26.28,61.96,0,0,3.1,
Ahmedabad,22-01-2015,8.23,5.18,,,29.83,45.25,0,0,2.22,
Ahmedabad,22-01-2015,9,6.33,,,25.46,58.46,0,0,1.73,
Ahmedabad,22-01-2015,9.02,6.6,,,19.7,68.29,0,0,0.5,
Ahmedabad,22-01-2015,10.4,8.8,,0.08,22.52,37.71,0,0,1.2,
Ahmedabad,22-01-2015,8.64,7.32,,0.03,29.84,100.83,0,0,0.5,
Ahmedabad,22-01-2015,12.1,12.25,,0.32,19.18,99,0,0,2.17,
Ahmedabad,22-01-2015,17.2,19.02,,0.08,20.09,56.54,0,0,4.33,
Ahmedabad,22-01-2015,36.79,51.18,,10.22,18.49,31.62,0,0,7.83,
Ahmedabad,22-01-2015,39.35,74.85,,31.25,19.31,24.5,0,0,20,
Ahmedabad,22-01-2015,37.09,76.42,,35.77,21.37,10,0,0,23.3,
Ahmedabad,22-01-2015,34.13,79.92,,42.47,21.21,26.92,0,0,22.02,
Ahmedabad,23-01-2015,38.59,122.6,,80.35,18.03,27.38,0,0,19.65,
Ahmedabad,23-01-2015,34.9,105.62,,69.55,21.58,16.79,1.12,0,17.42,
Ahmedabad,23-01-2015,30.99,94.18,,66.35,21.3,14.12,4.08,0,18.18,
Ahmedabad,23-01-2015,28.2,65.62,,41.07,17.19,36.08,0.87,0,16.1,
Ahmedabad,23-01-2015,29.34,60,,33.68,26.55,18.42,1.17,0,12.53,
Ahmedabad,23-01-2015,27.4,32.53,,8,60.78,22.04,0,0,6.67,
Ahmedabad,23-01-2015,27.05,22.92,,0.87,26.38,7.08,0,0,3.27,
Ahmedabad,23-01-2015,28.56,57.67,,30.98,27.89,8.17,0,0,1.87,
Ahmedabad,23-01-2015,31.76,101.33,,69.85,23.47,9.75,0.43,0,2.57,
Ahmedabad,23-01-2015,40.35,82.93,,40.2,42.94,13.58,0.43,0,4.98,
Ahmedabad,23-01-2015,34.83,38.02,,3.32,66.11,16.29,0,0,4.48,
Ahmedabad,23-01-2015,30.74,30.27,,0.33,69.18,35.96,0,0,4.4,
Ahmedabad,23-01-2015,18.73,16.57,,,35.87,48.96,0,0,2.8,
Ahmedabad,23-01-2015,15.36,11.92,,0.1,45.55,54.42,0,0,2,
Ahmedabad,23-01-2015,13.3,9.03,,0.32,27.08,60.5,0,0,0.93,
Ahmedabad,23-01-2015,13.25,7.37,,0.03,28.58,71.5,0,0,0.22,
Ahmedabad,23-01-2015,13.73,9.3,,0.02,37.08,69.17,0,0,0,
Ahmedabad,23-01-2015,18.91,16.08,,0.2,54.7,66.96,0,0,1.1,
Ahmedabad,23-01-2015,18.51,18.32,,0.15,33.71,63.6,0,0,2.64,
Ahmedabad,23-01-2015,18.8,22.1,,,56.85,57,0,0,0,
Ahmedabad,23-01-2015,42.66,54.98,,8.02,49.89,18.75,0,0,5,
Ahmedabad,23-01-2015,43.96,75.28,,26.45,36.73,16.88,1.17,0,6.82,
Ahmedabad,23-01-2015,39.92,57.1,,13.85,40.47,16.29,0,0,6.4,
Ahmedabad,23-01-2015,31.23,35.15,,2.08,72.53,20.38,0,0,2.82,
Ahmedabad,24-01-2015,28.15,31.05,,2.38,60.92,17.67,0,0,0.63,
Ahmedabad,24-01-2015,27.89,33.17,,5.42,127.35,12.92,0,0,0.4,
Ahmedabad,24-01-2015,28.23,25.17,,1.37,77.89,8.54,0,0,0,
Ahmedabad,24-01-2015,24.74,18.37,,0.28,59.14,14.21,0,0,0.17,
Ahmedabad,24-01-2015,15.68,9.32,,,42.4,25.5,0.35,0.53,0.17,
Ahmedabad,24-01-2015,13.84,9.47,,,36.94,26.08,1.62,1.48,0,
Ahmedabad,24-01-2015,15.26,12.53,,0.23,28.1,22,0,0,0,
Ahmedabad,24-01-2015,16.01,13.35,,0.1,38.24,19.71,1.03,0.7,0,
Ahmedabad,24-01-2015,17.37,17.18,,1.48,32.94,17.04,0,0,0,
Ahmedabad,24-01-2015,15.99,16.1,,1.47,26.86,20.04,0,0,0.2,
Ahmedabad,24-01-2015,12.17,13.58,,1.67,25.42,29.62,0,0,1.5,
Ahmedabad,24-01-2015,11.23,12.15,,1.2,26.22,36.17,0,0,0,
Ahmedabad,24-01-2015,12.42,13.07,,1.28,16.55,42,0,0,0,
Ahmedabad,24-01-2015,11.48,11.18,,0.72,21.27,51.42,0,0,0,
Ahmedabad,24-01-2015,13.5,13.05,,0.7,20.77,56.04,0,0,0.5,
Ahmedabad,24-01-2015,12.91,12.52,,0.43,21.98,65.12,0,0,1.5,
Ahmedabad,24-01-2015,13.15,13.08,,0.25,19.55,68.29,0,0,0.9,
Ahmedabad,24-01-2015,14.14,14.83,,0.6,21.1,65.42,0,0,3.53,
Ahmedabad,24-01-2015,15.83,16.42,,0.2,17.97,61.54,0,0,3.53,
Ahmedabad,24-01-2015,25.66,29.47,,1.37,30.34,39.5,0.18,0,2.97,
Ahmedabad,24-01-2015,34.5,40.75,,3.52,44.96,23.42,1.08,0,6.93,
Ahmedabad,24-01-2015,34.73,39.22,,1.67,43.25,21.75,0.73,0,5.05,
Ahmedabad,24-01-2015,36.2,42.77,,3.45,43.86,20.88,0.8,0,4,
Ahmedabad,24-01-2015,38.19,55.88,,14.93,77.63,14.92,5.53,14.13,4.9,
Ahmedabad,25-01-2015,35.95,46.98,,8.9,78.31,14,0,0,1.82,
Ahmedabad,25-01-2015,23.95,20.87,,0.22,121.57,25.17,0,0,0.17,
Ahmedabad,25-01-2015,19.8,14.3,,,72.98,29.54,0,0,0,
Ahmedabad,25-01-2015,14.55,8.63,,,44.43,38.04,0,0,0,
Ahmedabad,25-01-2015,15.59,10.5,,0.05,39.07,34.04,0,0,0,
Ahmedabad,25-01-2015,17.43,12.22,,,51.4,29.79,0,0,0,
Ahmedabad,25-01-2015,20.56,16.85,,0.2,40.8,22.12,0,0,0,
Ahmedabad,25-01-2015,22.62,22.38,,0.45,65.96,15.08,0,0,0,
Ahmedabad,25-01-2015,22.19,24.33,,1.78,58.85,15.21,0,0,0.17,
Ahmedabad,25-01-2015,23.81,29.68,,4.03,96.79,17.12,0,0,0.3,
Ahmedabad,25-01-2015,22.15,25.63,,2.68,107.44,23.25,0,0,0.17,
Ahmedabad,25-01-2015,13.92,13.77,,0.38,69.09,37.54,0,0,0.92,
Ahmedabad,25-01-2015,13.08,12.3,,0.38,35.88,44.67,0,0,0.42,
Ahmedabad,25-01-2015,15.04,13.47,,0.38,44.62,51.12,0,0,2.05,
Ahmedabad,25-01-2015,16.27,15.52,,0.62,46.77,54.71,0,0,1.03,
Ahmedabad,25-01-2015,16.47,14.38,,0.4,83.32,59.04,0,0,0.7,
Ahmedabad,25-01-2015,12.44,9.65,,,66.7,73.67,0,0,0.7,
Ahmedabad,25-01-2015,10.75,9.3,,,53.66,84.5,0,0,0.25,
Ahmedabad,25-01-2015,9.73,8.62,,,23.05,83.54,0,0,0.42,
Ahmedabad,25-01-2015,19.35,19.62,,0.02,26.91,57.29,0.12,0,0.77,
Ahmedabad,25-01-2015,38.19,42.75,,1.42,24.88,24.42,0.12,0,3.27,
Ahmedabad,25-01-2015,26.96,26.8,,0.1,32.92,41.04,0,0,4.43,
Ahmedabad,25-01-2015,24.55,25.5,,,40.98,44.21,0,0,2.53,
Ahmedabad,25-01-2015,34.9,40.5,,2.08,75.42,23.08,0,0,2.53,
Ahmedabad,26-01-2015,34.72,39.43,,1.62,42.65,20.75,0.47,0,3.37,
Ahmedabad,26-01-2015,33.7,34.23,,0.12,49.61,18.25,0,0,1.97,
Ahmedabad,26-01-2015,22.94,17.08,,,48.63,37.83,0,0,0.92,
Ahmedabad,26-01-2015,28.56,27.68,,0.68,62.08,21.83,0,0,1.05,
Ahmedabad,26-01-2015,25.53,24.05,,0.35,70.37,19.5,0,0,0.3,
Ahmedabad,26-01-2015,31.82,35,,5.63,94.77,9.08,0,0,0,
Ahmedabad,26-01-2015,24.76,25.18,,4,36.92,6.75,0,0,1.38,
Ahmedabad,26-01-2015,20.83,22.55,,4.88,43.46,7.04,0,0,2.02,
Ahmedabad,26-01-2015,18.91,24.97,,6.55,44.05,11.08,0,0,2.02,
Ahmedabad,26-01-2015,18.22,19.32,,3.25,41.58,11.46,0,0,2.1,
Ahmedabad,26-01-2015,16.9,17.4,,2.45,52.8,17.5,0,0,1.48,
Ahmedabad,26-01-2015,14.82,12.12,,0.55,56.8,32.25,0,0,0.95,
Ahmedabad,26-01-2015,13.18,11.52,,0.22,27.92,45.67,0,0,0,
Ahmedabad,26-01-2015,11.06,9.13,,0.05,33.87,62.92,0,0,0,
Ahmedabad,26-01-2015,12.05,10.23,,,39.33,71,0,0,0.45,
Ahmedabad,26-01-2015,9.96,8.22,,,41.95,80.38,0,0,0.47,
Ahmedabad,26-01-2015,9.27,7.6,,,37.3,87.75,0,0,0,
Ahmedabad,26-01-2015,8.06,7.1,,0.05,30.35,92.96,0,0,0.23,
Ahmedabad,26-01-2015,10.24,9.82,,0.03,18.62,88,0,0,0.75,
Ahmedabad,26-01-2015,30.77,34.95,,0.82,24.39,48.08,0,0,2.5,
Ahmedabad,26-01-2015,43.53,54.58,,7.37,23.04,22.08,0.77,0,5.43,
Ahmedabad,26-01-2015,29.44,31.3,,,24.33,37.96,0.23,0,4.68,
Ahmedabad,26-01-2015,19.17,19.6,,,40.12,52.62,0,0,3.02,
Ahmedabad,26-01-2015,19.52,20.28,,,64.62,53.17,0,0,2.1,
Ahmedabad,27-01-2015,16.2,16.25,,,29.01,52.17,0,0,1.35,
Ahmedabad,27-01-2015,19.96,16.22,,,35.71,40.5,0,0,0.47,
Ahmedabad,27-01-2015,29.61,26.98,,0.9,47.85,21.62,0,0,0.45,
Ahmedabad,27-01-2015,20.28,16.23,,0.02,45.86,33.62,0,0,0,
Ahmedabad,27-01-2015,20.35,20.53,,0.43,32.5,29.17,0,0,0,
Ahmedabad,27-01-2015,25.68,27.22,,1.67,45.73,14.08,0,0,0.22,
Ahmedabad,27-01-2015,22.73,25.38,,2.28,40.57,14.33,0,0,0.42,
Ahmedabad,27-01-2015,24.68,28.4,,3.17,56.64,13.38,0,0,0.67,
Ahmedabad,27-01-2015,25,26.52,,2.58,44.54,12.54,0,0,0.87,
Ahmedabad,27-01-2015,20.97,23.33,,2.82,44.32,20.04,0,0,3.27,
Ahmedabad,27-01-2015,17.08,18.13,,2.18,37.72,29,0,0,2.7,
Ahmedabad,27-01-2015,14.75,13.62,,1.43,31.6,37.96,0,0,2.9,
Ahmedabad,27-01-2015,14.33,13.6,,1.08,22.05,48.62,0,0,2.1,
Ahmedabad,27-01-2015,17.06,15.68,,0.98,33.9,55.88,0,0,2.12,
Ahmedabad,27-01-2015,11.39,8.6,,0.17,30.02,75.29,0,0,0.48,
Ahmedabad,27-01-2015,9.82,7.48,,0.13,22.78,78.04,0,0,0.77,
Ahmedabad,27-01-2015,9.05,7.45,,0.15,31.23,85.92,0,0,1.07,
Ahmedabad,27-01-2015,9.8,9.03,,0.12,22.83,85.92,0,0,0.75,
Ahmedabad,27-01-2015,14.09,14.57,,0.23,18.88,80.5,0,0,0.18,
Ahmedabad,27-01-2015,21.35,22.25,,0.25,27.15,64.67,0,0,1.05,
Ahmedabad,27-01-2015,40.3,46.72,,2,81.78,27.67,0.57,0,2.82,
